sample_index,seed_defensive_op,func_name,var,security_sensitive_operation,sample_reason,source_kind,source_reference,code_excerpt
46,negative-check,qsee_uefi_set_variable,status,ucs2_strscpy,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
47,negative-check,am2315_read_raw,ret,am2315_read_data,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
48,negative-check,rt712_sdca_index_update_bits,ret,rt712_sdca_index_read,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
49,negative-check,ice_ptp_cfg_perout,pin_desc_idx,ice_ptp_find_pin_idx,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
50,negative-check,property_entry_read_string_array,array_len,property_entry_count_elems_of_size,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
51,negative-check,sys_get_curr_temp,ret,intel_tcc_get_temp,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
52,negative-check,platform_profile_victus_set,err,platform_profile_victus_set_ec,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
53,negative-check,agilent_82350b_generic_attach,retval,init_82350a_hardware,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
54,negative-check,usb_audio_probe,err,snd_usb_apply_boot_quirk,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
55,negative-check,rzg2l_gpio_child_to_parent_hwirq,gpioint,rzg2l_gpio_get_gpioint,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
56,negative-check,lm75_i3c_reg_read,ret,i3c_device_do_xfers,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
57,negative-check,tt3650_ci_set_video_port,ret,tt3650_ci_msg_locked,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
58,negative-check,ksz9131_config_init,ret,ksz9131_of_load_skew_values,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
59,negative-check,read_procfs,res,getline,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
60,negative-check,iscsit_send_logout,rc,iscsit_build_logout_rsp,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
61,negative-check,parse_usdt_spec,len,parse_usdt_arg,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
62,negative-check,dsp_allocate_router_ports,status,chipio_send,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
63,negative-check,kbd_function_keys_show,ret,toshiba_function_keys_get,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
64,negative-check,dummy_pcm_open,err,ops,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
65,negative-check,set_kbbl,ret,send_kbbl_msg,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
66,negative-check,max98396_dai_tdm_slot,ret,max98396_pcm_config_index,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
67,negative-check,subflow_chk_local_id,err,mptcp_pm_get_local_id,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
68,negative-check,drm_syncobj_export_sync_file,fd,get_unused_fd_flags,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
69,negative-check,at91_pm_modes_select,standby,match_token,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
70,negative-check,snd_hda_jack_add_kctls,err,add_jack_kctl,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
71,negative-check,pinconf_generic_dt_subnode_to_map,ret,of_property_count_strings,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
72,negative-check,nvmet_bdev_execute_zmgmt_send_all,ret,blkdev_zone_mgmt,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
73,negative-check,snd_sbmixer_new,err,snd_sbmixer_init,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
74,negative-check,smp_generate_rpa,err,smp_ah,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
75,negative-check,mmc35240_write_raw,i,mmc35240_get_samp_freq_index,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
76,negative-check,snd_pmac_awacs_init,err,build_mixers,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
77,negative-check,tcpm_pd_build_request,ret,tcpm_pd_select_pdo,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
78,negative-check,extcon_set_state_sync,ret,extcon_set_state,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
79,negative-check,f2fs_find_target_dentry,res,f2fs_match_name,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
80,negative-check,bpf_dummy_ops_btf_struct_access,type_id,btf_find_by_name_kind,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
81,negative-check,bmi270_nomotion_event_en,irq_reg,bmi270_int_map_reg,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
82,negative-check,avs_fw_manifest_strip_verify,offset,avs_fw_manifest_offset,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
83,negative-check,do_ipv6_getsockopt,len,ipv6_getsockopt_sticky,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
84,negative-check,mchp_rds_ptp_perout,ret,mchp_get_pulsewidth,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
85,negative-check,drv_start,ret,drv_set_pan_id,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
86,negative-check,wm8995_set_fll,ret,wm8995_get_fll_config,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
87,negative-check,set_led_id,err,snd_ctl_led_set_id,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
88,negative-check,ad9523_setup,ret,ad9523_write,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
89,negative-check,ing_xdp,ret,bpf_xdp_adjust_meta,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
90,negative-check,default_polling_getkey,rc,dev,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
91,negative-check,gnss_serial_register,ret,gnss_serial_set_power,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
92,negative-check,tcpmss_tg4,ret,tcpmss_mangle_packet,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
93,negative-check,lt9211_parse_dt,ret,drm_of_find_panel_or_bridge,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
94,negative-check,sof_card_late_probe,err,snd_soc_dapm_sync,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
95,negative-check,is_idx_node_in_use,ret,is_idx_node_in_tnc,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
96,negative-check,idxd_device_load_config,rc,idxd_wq_load_config,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
97,negative-check,wl1271_init_beacon_broadcast,ret,wl1271_acx_bcn_dtim_options,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
98,negative-check,tps68470_pmic_common_handler,ret,pmic_get_reg_bit,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
99,negative-check,wm8994_gpio_get,ret,wm8994_reg_read,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
100,negative-check,afs_getattr,ret,afs_validate,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
101,negative-check,btf_rewrite_str,off,btf__add_str,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
102,negative-check,tusb6010_setup_interface,status,gpmc_cs_request,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
103,negative-check,mma8452_read,ret,mma8452_drdy,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
104,negative-check,ad5933_setup,ret,ad5933_reset,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
105,negative-check,drxj_dap_scu_atomic_read_reg16,rc,drxj_dap_scu_atomic_read_write_block,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
106,negative-check,sched_feat_set,i,match_string,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
107,negative-check,vhost_vsock_init,ret,vsock_core_register,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
108,negative-check,persistent_prepare_merge,r,area_io,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
109,negative-check,btf_load_from_kernel,btf_fd,bpf_btf_get_fd_by_id_opts,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
110,negative-check,ath12k_pci_ext_irq_config,ret,ath12k_pci_get_user_msi_assignment,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
111,negative-check,aq_mdio_busy_wait,err,readx_poll_timeout_atomic,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
112,negative-check,dlm_listen_for_all,result,sock_create_kern,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
113,negative-check,mp2993_identify,ret,mp2993_set_vout_format,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
114,negative-check,saa711x_probe,ident,saa711x_detect_chip,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
115,negative-check,j1939_sk_setsockopt,ret,j1939_sk_setsockopt_flag,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
116,negative-check,gicv5_irq_ipi_domain_alloc,ret,gicv5_alloc_lpi,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
117,negative-check,qtree_get_next_id,ret,find_next_id,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
118,negative-check,hmc5843_read_measurement,ret,hmc5843_wait_measurement,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
119,negative-check,scarlett2_usb_init,err,scarlett2_usb_rx,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
120,negative-check,ads1119_write_raw,ret,ads1119_validate_datarate,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
121,negative-check,iterators_bpf__load,err,bpf_load_and_run,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
122,negative-check,armpmu_add,idx,armpmu,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
123,negative-check,spi_nor_select_read,best_match,fls,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
124,negative-check,os_set_fd_block,flags,fcntl,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
125,negative-check,rsnd_dmaen_start,ret,dmaengine_slave_config,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
126,negative-check,r820t_section,rc,r820t_iq_tree,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
127,negative-check,ath11k_hal_srng_setup,ring_id,ath11k_hal_srng_get_ring_id,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
128,negative-check,gpmc_cs_set_timings,div,gpmc_calc_divider,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
129,negative-check,e1000e_write_uc_addr_list,ret_val,hw,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
130,negative-check,drm_dp_tunnel_update_state,ret,check_and_clear_status_change,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
131,negative-check,ath_tx_sched_aggr,ret,ath_tx_get_tid_subframe,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
132,negative-check,snd_seq_ioctl_unsubscribe_port,result,snd_seq_client_use_ptr,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
133,negative-check,max8925_get_voltage_sel,ret,max8925_reg_read,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
134,negative-check,dw_mipi_dsi_host_detach,ret,pdata,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
135,negative-check,erofs_iomap_begin,ret,erofs_map_blocks,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
136,negative-check,probe_map_create,btf_fd,load_local_storage_btf,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
137,negative-check,brcmnand_get_sector_size_1k,sector_size_bit,brcmnand_sector_1k_shift,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
138,negative-check,et8ek8_s_stream,ret,et8ek8_configure,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
139,negative-check,bpf_input,ret,bpf_lwt_lwtunnel,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
140,negative-check,dma_map_sg_attrs,ret,__dma_map_sg_attrs,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
141,negative-check,p54u_load_firmware,i,p54_find_type,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
142,negative-check,nfp_nsp_command_buf_dma,err,nfp_cpp_readq,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
143,negative-check,si1145_param_query,ret,si1145_command,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
144,negative-check,madvise_guard_install,err,anon_vma_prepare,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
145,negative-check,sg2044_pll_determine_rate,ret,sg2044_compute_pll_setting,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
146,negative-check,rockchip_pinconf_get,rc,rockchip_get_mux,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
147,negative-check,gsc_probe,ret,of_alias_get_id,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
148,negative-check,bnxt_tpa_end,rc,bnxt_discard_rx,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
149,negative-check,tegra_bpmp_probe,err,bpmp,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
150,negative-check,vkms_wb_atomic_check,ret,drm_atomic_helper_check_wb_connector_state,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
151,negative-check,em28xx_read_reg_req,ret,em28xx_read_reg_req_len,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
152,negative-check,regulator_led_probe,ret,led_classdev_register_ext,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
153,negative-check,hda_ipc3_post_trigger,ret,hda_dai_config,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
154,negative-check,sun4i_i2s_hw_params,sr,i2s,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
155,negative-check,cifs_swap_rw,ret,netfs_unbuffered_read_iter_locked,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
156,negative-check,target_list_show,rc,emit_target_list,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
157,negative-check,nouveau_hwmon_get_pwm1_max,ret,therm,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
158,negative-check,audit_receive_msg,err,audit_set_enabled,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
159,negative-check,smb_send_kvec,rc,sock_sendmsg,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
160,negative-check,fsl_easrc_process_format,ret,snd_pcm_format_big_endian,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
161,negative-check,ipu7_isys_csi_phy_powerup,ret,ipu7_isys_phy_config,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
162,negative-check,alua_rtpg,retval,submit_rtpg,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
163,negative-check,cpsw_ale_del_ucast,idx,cpsw_ale_match_addr,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
164,negative-check,snd_rme9652_channel_info,chn,array_index_nospec,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
165,negative-check,iwl_mvm_temp_notif_wait,ret,iwl_mvm_temp_notif_parse,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
166,negative-check,fsl_easrc_set_reg,ret,snd_soc_component_write,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
167,negative-check,mtk_cpu_resources_init,ret,of_perf_domain_get_sharing_cpumask,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
168,negative-check,lochnagar_pin_probe,ret,lochnagar_fill_func_groups,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
169,negative-check,tda9950_probe,ret,tda9950_glue_open,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
170,negative-check,max8925_backlight_probe,ret,max8925_set_bits,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
171,negative-check,rpr0521_read_info_raw,ret,rpr0521_set_power_state,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
172,negative-check,snd_soc_register_component,ret,snd_soc_component_initialize,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
173,negative-check,drm_dp_pcon_pps_override_param,ret,drm_dp_dpcd_write_data,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
174,negative-check,ab8500_usb_probe,err,ab8500_usb_regulator_get,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
175,negative-check,scmi_pinctrl_validate_id,value,scmi_pinctrl_count_get,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
176,negative-check,rawmidi_open_priv,err,assign_substream,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
177,negative-check,macvlan_changelink,err,dev_set_promiscuity,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
178,negative-check,__snd_hda_add_vmaster,err,snd_hda_ctl_add,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
179,negative-check,ofdrm_device_create,width,display_get_width_of,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
180,negative-check,acpi_dev_consumes_res,ret,acpi_dev_get_resources,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
181,negative-check,rdtgroup_init_cat,ret,__init_one_rdt_domain,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
182,negative-check,mlx5_set_path,err,mlx5r_ib_rate,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
183,negative-check,npcm8xx_gpio_fw,ret,gpio_generic_chip_init,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
184,negative-check,xt_check_target,ret,par,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
185,negative-check,devm_lwmi_om_register_notifier,ret,lwmi_om_register_notifier,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
186,negative-check,feat_copy_cb,ret,feat_copy,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
187,negative-check,cs42l43_pin_config_get,ret,cs42l43_pin_get_drv_str,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
188,negative-check,tpm_tis_i2c_send,burstcnt,get_burstcount,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
189,negative-check,hid_bpf_async_get_ctx,key,hid_bpf_async_find_empty_key,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
190,negative-check,wl1271_set_default_wep_key,ret,wl12xx_cmd_set_default_wep_key,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
191,negative-check,do_sendfile,retval,A,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
192,negative-check,mailbox_reg_read_non_zero,ret,readx_poll_timeout,deterministic_random_fill,historical_pattern,negative-check_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_160305.parsed.json,
